uniprotID_A|uniprotID_B|isInteraction|trainTest
P40061|P53076|0|train
Q06132|Q08963|0|train
P25491|Q07794|0|train
P10355|P32589|0|train
P25298|Q06682|0|train
P38074|Q06410|0|train
P32790|P48561|0|train
P38236|Q08214|0|train
P33416|P53927|0|train
P24004|P38156|0|train
P33416|P49626|0|train
Q06213|Q12443|0|train
Q03231|Q03714|0|train
P38316|Q03661|0|train
P32790|Q06595|0|train
P33416|P40548|0|train
P38304|Q06629|0|train
P24583|Q06132|0|train
P25371|P47076|0|train
P53894|Q06148|0|train
P46674|Q08208|0|train
P09435|P22336|0|train
P38167|Q06315|0|train
P09435|Q05543|0|train
P25642|Q07953|0|train
P38803|P53309|0|train
P39927|P53313|0|train
P47041|Q12060|0|train
P11484|P53093|0|train
P38166|P48570|0|train
P40992|P52868|0|train
P04817|P41930|0|train
P40366|Q07555|0|train
Q05022|Q07533|0|train
A0A023PZE8|P33775|0|train
P35187|P35735|0|train
P38274|P38280|0|train
P02829|P40051|0|train
P10591|Q08004|0|train
P47049|Q04175|0|train
P00899|P02994|0|train
P0CS90|Q04651|0|train
P40325|P47017|0|train
P40971|Q03280|0|train
P05755|Q05543|0|train
Q12306|Q12343|0|train
P39007|Q01919|0|train
P20133|P38125|0|train
P34163|P43621|0|train
P04801|Q03954|0|train
P38328|Q06078|0|train
P32874|P41277|0|train
Q03761|Q03954|0|train
P53729|Q04432|0|train
P11986|Q03153|0|train
P17883|P39079|0|train
Q02950|Q08723|0|train
P33775|P40528|0|train
P00899|P30605|0|train
O13329|Q06689|0|train
P54861|Q07799|0|train
P54885|Q12122|0|train
P11709|P48236|0|train
P09232|Q12004|0|train
P09435|P38337|0|train
P40078|Q02795|0|train
P22215|P38293|0|train
P22470|P40079|0|train
P11710|P11938|0|train
P38176|P53131|0|train
P38286|Q12160|0|train
P08679|P39000|0|train
P11914|P31334|0|train
P27616|P37020|0|train
P04037|P53845|0|train
Q02792|Q12004|0|train
P34244|P53550|0|train
P32368|Q02159|0|train
P33203|P38703|0|train
P23202|Q04175|0|train
P22276|Q06344|0|train
P34216|Q07732|0|train
P09435|P53043|0|train
P38850|Q07688|0|train
P00927|Q08742|0|train
P25293|P52918|0|train
P38307|P38842|0|train
Q08492|Q12057|0|train
P49704|Q12057|0|train
P32561|Q12124|0|train
P38788|P40032|0|train
P30775|Q04867|0|train
P15565|P25491|0|train
P35845|P53833|0|train
P25491|Q12015|0|train
P35194|P53093|0|train
P33315|P53127|0|train
P29311|Q07623|0|train
P00729|Q06677|0|train
P53276|Q12481|0|train
P40356|Q02959|0|train
P09435|Q08285|0|train
P39009|Q08162|0|train
P47076|Q08004|0|train
P25300|Q03761|0|train
P47075|Q03370|0|train
Q01939|Q06091|0|train
P11484|P43556|0|train
P10592|P34164|0|train
P35997|P40565|0|train
P25648|P53863|0|train
P25491|Q05166|0|train
P06103|P40460|0|train
P40016|Q6B0X1|0|train
P39073|P47017|0|train
P53550|Q12280|0|train
P15891|Q00955|0|train
P42884|P53058|0|train
P46970|Q04149|0|train
P11484|P38703|0|train
P09435|P38264|0|train
P19659|P25343|0|train
P40087|Q08417|0|train
P0CS90|P39013|0|train
P38167|P53121|0|train
P40150|Q07793|0|train
P25558|Q12298|0|train
P39945|P49017|0|train
P39007|P53832|0|train
O13586|P48563|0|train
P11938|Q01590|0|train
P32589|P32911|0|train
P20434|P38074|0|train
P36084|Q06132|0|train
P40325|P47031|0|train
P39101|P53277|0|train
P25362|P40150|0|train
P32589|Q12393|0|train
P40079|Q12275|0|train
P40010|P53756|0|train
P31787|P57743|0|train
P06780|P33338|0|train
P53128|Q06144|0|train
P04821|Q3E785|0|train
P40358|P53924|0|train
P32589|Q12015|0|train
P32912|Q06102|0|train
P36023|P39078|0|train
P02994|P53388|0|train
O13550|P40963|0|train
P36018|P40468|0|train
P02829|P39719|0|train
P25368|P47129|0|train
P17442|Q12125|0|train
P32597|P40353|0|train
P01097|P33416|0|train
P40971|Q12168|0|train
P32790|P38960|0|train
P40005|Q06188|0|train
P00358|P14164|0|train
P38282|P57743|0|train
P39015|P53866|0|train
P25588|Q12051|0|train
P35691|Q03370|0|train
P38855|P40150|0|train
P30656|P32903|0|train
P31376|Q07350|0|train
P40150|Q03750|0|train
P32790|P36124|0|train
P23624|P40204|0|train
P23337|P40164|0|train
P11484|P23638|0|train
P25491|Q12379|0|train
P26448|P38149|0|train
P07286|P40309|0|train
P38041|Q9URQ5|0|train
P25294|P40468|0|train
Q05543|Q07438|0|train
P29311|Q04396|0|train
P38689|P38803|0|train
Q05543|Q12481|0|train
P47088|Q08245|0|train
P33775|Q06567|0|train
P24583|Q07457|0|train
Q01329|Q12415|0|train
P20433|P28007|0|train
Q04767|Q04964|0|train
P26793|P53256|0|train
P04821|P39929|0|train
P40993|Q03612|0|train
P33329|Q6Q560|0|train
P00445|P54999|0|train
Q02457|Q08446|0|train
P40150|P53174|0|train
Q06188|Q06675|0|train
P05756|Q12530|0|train
P38158|P40971|0|train
P36009|Q03337|0|train
P35203|Q12532|0|train
Q04779|Q08649|0|train
P23293|Q02159|0|train
P33330|P47079|0|train
P39077|Q02774|0|train
P43542|Q05946|0|train
P00729|P33203|0|train
P33757|Q04991|0|train
P15790|Q99207|0|train
P32828|P53244|0|train
P17967|P25491|0|train
P40395|P43583|0|train
Q06144|Q12050|0|train
P38187|P38203|0|train
P38788|Q6Q5H1|0|train
P50094|P53164|0|train
P36105|Q02795|0|train
P38992|P53934|0|train
P32458|P48527|0|train
P40971|Q12180|0|train
P38788|Q06144|0|train
P18496|Q06385|0|train
P33416|Q02354|0|train
P33760|Q05636|0|train
P40087|P53119|0|train
P23201|P32660|0|train
P39994|P40993|0|train
P43603|Q08096|0|train
P24384|Q12344|0|train
P33203|Q12427|0|train
P53323|P53756|0|train
P35845|Q07527|0|train
P00445|P33748|0|train
P33416|Q05473|0|train
P25362|P38764|0|train
P25491|Q06137|0|train
P36048|P39521|0|train
P33416|Q07540|0|train
P24482|P53930|0|train
P25491|P48412|0|train
P40335|P53146|0|train
P38079|Q08777|0|train
P34160|P39945|0|train
P20448|P38333|0|train
P33322|P53252|0|train
P46655|Q99207|0|train
P29366|P47017|0|train
P21951|P53298|0|train
P33200|Q03264|0|train
P32861|Q12326|0|train
P24279|P47026|0|train
P02294|P40557|0|train
Q06697|Q12159|0|train
P32790|P38264|0|train
P31376|Q08992|0|train
P38883|P39731|0|train
P26343|P53119|0|train
P40453|P54113|0|train
P16140|P39730|0|train
P10591|P38873|0|train
P38316|Q06648|0|train
P38333|P47079|0|train
P16521|Q06440|0|train
P09435|P18961|0|train
P34220|P53049|0|train
P52286|Q00578|0|train
P53049|Q12099|0|train
P38788|Q04839|0|train
P29468|Q12483|0|train
P08566|P38306|0|train
P32793|P46988|0|train
P32500|P32915|0|train
P08524|P57743|0|train
P47030|P51533|0|train
P07271|Q03338|0|train
P07246|P33203|0|train
P33767|P53099|0|train
P25491|Q08237|0|train
P22209|Q03081|0|train
P18851|P39078|0|train
P15992|P31539|0|train
P53819|Q03079|0|train
P22696|P31334|0|train
P40564|P53900|0|train
P15436|P33767|0|train
P00445|P36023|0|train
P07259|P38085|0|train
P08536|P09440|0|train
P11484|P53598|0|train
P34761|P53900|0|train
P40455|Q08236|0|train
Q03236|Q03525|0|train
P32589|P41318|0|train
Q08273|Q99312|0|train
P00358|P48510|0|train
P21801|P33417|0|train
P33416|P53335|0|train
P47079|Q04629|0|train
P15891|P38198|0|train
P22007|P54999|0|train
P53131|Q06032|0|train
P18961|P48363|0|train
P39078|Q12246|0|train
P47155|P53749|0|train
P22203|P23748|0|train
P10080|P25558|0|train
P40150|Q07979|0|train
P38994|P53049|0|train
P43602|Q07532|0|train
P25847|P33200|0|train
P38828|Q08746|0|train
P39008|P50942|0|train
P21951|Q12185|0|train
P34758|Q06815|0|train
P35198|P53114|0|train
P00890|P38782|0|train
P46678|Q08817|0|train
P38690|Q03868|0|train
P07342|P53315|0|train
Q02629|Q3E756|0|train
Q08723|Q12385|0|train
P38243|Q06148|0|train
P40474|Q07533|0|train
P40089|Q06144|0|train
P39940|Q05636|0|train
P19659|P53953|0|train
P38074|P38825|0|train
P02829|Q12265|0|train
P15891|Q07651|0|train
P38803|P48561|0|train
P10662|P43615|0|train
P48525|Q06677|0|train
P30952|P33413|0|train
P08425|P13712|0|train
P29703|Q08647|0|train
P36120|P38347|0|train
P33757|P40498|0|train
P40550|Q08438|0|train
P33204|P38265|0|train
P32914|P53309|0|train
P17064|Q12373|0|train
P32337|Q04439|0|train
P43603|Q8TGU5|0|train
P38817|Q12343|0|train
P47146|P53919|0|train
P40070|Q12306|0|train
Q03231|Q12248|0|train
P07252|P46995|0|train
P25491|P32527|0|train
P25045|P53633|0|train
Q02774|Q08226|0|train
P16370|P38788|0|train
P36027|Q03532|0|train
P35732|Q04372|0|train
P02994|P40094|0|train
P14693|P48363|0|train
P00546|Q08966|0|train
P0C2J7|Q04477|0|train
P41940|P43132|0|train
P25366|Q07732|0|train
P32645|P38132|0|train
Q07979|Q12674|0|train
P02829|Q12420|0|train
P07170|P36525|0|train
P54784|Q04958|0|train
P19659|Q12049|0|train
P16370|Q05778|0|train
P47065|P52488|0|train
P32462|P53088|0|train
P36126|P47181|0|train
P38251|P38286|0|train
P35844|P53900|0|train
P11484|P40358|0|train
P14693|P43577|0|train
P22219|Q12412|0|train
P32790|P57743|0|train
P04050|P47154|0|train
P02829|P36100|0|train
P38203|Q00772|0|train
P46988|P52917|0|train
P32523|P40527|0|train
P39703|P47137|0|train
P40485|Q02629|0|train
P53863|P54784|0|train
P25303|Q04373|0|train
P40052|Q00381|0|train
P24720|Q03063|0|train
P53079|P53848|0|train
P25294|P53685|0|train
P19454|Q04183|0|train
P08459|Q03532|0|train
P28273|P39924|0|train
P27825|P33334|0|train
P38116|P80667|0|train
P27515|Q06188|0|train
P19659|P25491|0|train
P21825|P53261|0|train
Q08282|Q12218|0|train
P00958|Q04693|0|train
P10591|P19736|0|train
P25294|P43571|0|train
P14693|P29366|0|train
P21192|P32639|0|train
P23639|P36000|0|train
P06787|P32806|0|train
O13297|P40084|0|train
P39743|P39976|0|train
P38742|Q02908|0|train
P32912|Q12429|0|train
P33339|Q08967|0|train
P07257|Q12329|0|train
P40150|Q12161|0|train
P22139|Q12450|0|train
P46956|Q04500|0|train
P38804|Q02795|0|train
P25719|Q12329|0|train
P14737|Q12380|0|train
Q03860|Q07824|0|train
P0C268|Q06217|0|train
P10592|P32844|0|train
P36159|Q06525|0|train
P19073|Q01389|0|train
P14832|Q06344|0|train
P32802|P39961|0|train
P01123|P39008|0|train
P38264|P48363|0|train
P25303|P32497|0|train
P43573|Q12030|0|train
P12709|Q04964|0|train
P39102|P39534|0|train
P25389|P53974|0|train
P32523|P40892|0|train
P06780|P23394|0|train
P53303|Q08748|0|train
P32599|Q02821|0|train
P32490|P47029|0|train
P34072|P87283|0|train
P38788|P46972|0|train
P16521|P39073|0|train
P20435|P54999|0|train
P00925|Q06344|0|train
P00924|P38753|0|train
P11747|Q12213|0|train
P10591|P14242|0|train
P36049|Q07549|0|train
P18411|P53264|0|train
P36104|P40100|0|train
P35718|P42943|0|train
P21951|P53292|0|train
Q02159|Q04477|0|train
P38169|P38992|0|train
Q06103|Q08162|0|train
P43124|P47108|0|train
P50109|Q04177|0|train
P32610|P40312|0|train
P31539|Q12230|0|train
P11484|Q3E776|0|train
P32589|Q05123|0|train
P20448|P32639|0|train
Q12136|Q99278|0|train
P43579|Q02821|0|train
P14843|P47025|0|train
P23644|Q02895|0|train
P11076|P38910|0|train
P31381|P52917|0|train
P38804|Q12333|0|train
P29366|P38260|0|train
P40154|P40159|0|train
P32523|P32589|0|train
P35727|P39079|0|train
P34111|Q04347|0|train
P16370|P47068|0|train
P48363|Q06708|0|train
P38251|Q03214|0|train
P47047|Q03280|0|train
P23643|P54837|0|train
P38801|P40579|0|train
P05626|Q12114|0|train
Q12265|Q12329|0|train
P32854|P43639|0|train
P48240|Q00362|0|train
Q03083|Q04368|0|train
P02829|P11709|0|train
P21771|P40016|0|train
P29366|P61830|0|train
P28004|P39016|0|train
O13578|Q12315|0|train
P47098|P53980|0|train
P32803|P38353|0|train
P37838|Q06629|0|train
P30771|P32569|0|train
P36531|Q07979|0|train
P06243|P36126|0|train
P38755|P53633|0|train
Q12250|Q3E792|0|train
P40523|P40564|0|train
Q06211|Q99401|0|train
P02829|Q12248|0|train
P25386|P25632|0|train
P22943|P53144|0|train
Q05787|Q06063|0|train
P11484|Q02892|0|train
P38604|Q07418|0|train
P08518|Q12446|0|train
P06787|P54858|0|train
P53845|Q03373|0|train
Q06678|Q99248|0|train
P11484|P49626|0|train
P25298|P53278|0|train
P33775|P47136|0|train
P52290|Q04439|0|train
P22943|P32849|0|train
P22215|P42944|0|train
P53622|Q08109|0|train
P36531|Q03705|0|train
P19807|Q02794|0|train
P19807|P38929|0|train
P36034|P40325|0|train
P02994|P38695|0|train
P10622|P47103|0|train
P53910|Q9URQ5|0|train
P06782|P40413|0|train
P39935|P41546|0|train
P43321|Q08278|0|train
P28737|P48353|0|train
P53049|Q12350|0|train
P06197|P11484|0|train
Q08295|Q12744|0|train
P06843|P10592|0|train
P25613|P38788|0|train
P25632|P54790|0|train
P09435|Q12440|0|train
P32468|Q06677|0|train
P43586|Q02804|0|train
P34087|P38302|0|train
P28496|P43582|0|train
P11747|P32790|0|train
P39008|P53686|0|train
P43607|P47017|0|train
P00815|P42945|0|train
P21268|Q12505|0|train
Q12172|Q12692|0|train
P36973|P39001|0|train
O13565|P43615|0|train
P15646|Q12159|0|train
P22696|P53292|0|train
P11484|P14066|0|train
P38695|P40150|0|train
P07258|P33202|0|train
Q06677|Q12213|0|train
P46988|Q03338|0|train
P32908|Q02642|0|train
P08566|P43602|0|train
Q05812|Q08960|0|train
P25491|Q03063|0|train
P40460|P47160|0|train
P00431|P49166|0|train
P39078|Q02354|0|train
P04051|P53254|0|train
P38333|P40959|0|train
P11433|P35178|0|train
P00927|P47093|0|train
P27344|Q12171|0|train
P25569|P31539|0|train
P38298|P39015|0|train
P25377|Q03323|0|train
P41815|Q04116|0|train
Q01477|Q03656|0|train
P40496|Q06053|0|train
P14772|P33338|0|train
P36009|Q08963|0|train
P06102|P35817|0|train
P43638|Q06512|0|train
P32589|Q12154|0|train
P38689|Q03018|0|train
P17261|P38788|0|train
P0CS90|P30952|0|train
P38932|Q02887|0|train
P33416|Q03940|0|train
P38132|Q12252|0|train
P39076|Q06389|0|train
P20434|P46956|0|train
P25617|Q3E705|0|train
P16474|P38340|0|train
P47137|Q12425|0|train
P25357|P32801|0|train
P09119|P33416|0|train
P42943|Q12329|0|train
P32324|P32448|0|train
P38829|P53900|0|train
Q03330|Q03430|0|train
P39523|Q07555|0|train
P15646|Q03956|0|train
P25344|Q05521|0|train
P32495|Q06671|0|train
P43588|P53115|0|train
P32589|P50106|0|train
P22696|Q08817|0|train
P40523|Q00582|0|train
P25558|P32527|0|train
P12904|P40150|0|train
P36077|P43321|0|train
P39078|P40219|0|train
P25376|P54858|0|train
P39743|P53874|0|train
P07866|P38262|0|train
P39706|P80667|0|train
P39929|Q02872|0|train
P40358|P53246|0|train
P53235|Q03306|0|train
Q08960|Q99260|0|train
P37012|Q07651|0|train
P24783|Q05931|0|train
P00931|P39704|0|train
P52553|P53830|0|train
P36024|Q06411|0|train
P36516|P53981|0|train
P38130|P53271|0|train
P08566|P39103|0|train
P03874|P11076|0|train
P32912|P53158|0|train
P40018|Q00816|0|train
P11076|P54785|0|train
P04821|P46944|0|train
P31539|P39515|0|train
P10592|P40505|0|train
P10592|Q06449|0|train
P34223|P40327|0|train
P26364|P38185|0|train
P40566|P52960|0|train
P38792|Q12499|0|train
P07256|Q02199|0|train
P48836|P50089|0|train
P23724|P47122|0|train
P47025|Q06554|0|train
P33328|P43124|0|train
P25586|P38316|0|train
P48563|Q05670|0|train
P14906|Q06449|0|train
P25451|Q12260|0|train
P38828|Q12159|0|train
P32347|Q12754|0|train
P25491|P32790|0|train
P40482|Q06892|0|train
P25491|P25719|0|train
P32559|P50094|0|train
P40480|Q06168|0|train
P40016|P42841|0|train
P53899|Q06440|0|train
P38822|P47029|0|train
P37012|P40348|0|train
P16370|P53244|0|train
Q05670|Q12208|0|train
P40150|P53846|0|train
P41832|Q02159|0|train
P25651|P53849|0|train
P10591|P39955|0|train
P40971|Q08919|0|train
P25491|P53973|0|train
P04817|Q12446|0|train
P40064|P41821|0|train
P38236|P40327|0|train
P33418|P38074|0|train
P21691|P25719|0|train
P46655|Q06213|0|train
P38323|Q12460|0|train
P33314|P40362|0|train
P33301|Q04432|0|train
P51401|P60010|0|train
P02829|Q06091|0|train
P11746|P32345|0|train
P39102|Q06132|0|train
Q03407|Q08972|0|train
Q02208|Q05900|0|train
P53111|Q06667|0|train
P04821|P38781|0|train
P33314|Q12748|0|train
P38116|Q06411|0|train
P28742|P53327|0|train
Q08972|Q12341|0|train
P25358|P38902|0|train
P21192|P53388|0|train
P36004|P53323|0|train
P48559|Q08921|0|train
P26637|Q12527|0|train
P36104|P40089|0|train
P30952|P53130|0|train
P38920|Q12071|0|train
P38788|Q02821|0|train
Q07878|Q08409|0|train
P38853|P41910|0|train
P39940|Q02866|0|train
P39968|Q06677|0|train
P10592|P25045|0|train
P47188|Q03921|0|train
P25294|P40523|0|train
P15367|P40578|0|train
P00546|P32568|0|train
P40496|P53051|0|train
P25340|P32529|0|train
P53108|Q12208|0|train
P26343|P43582|0|train
P50095|Q00578|0|train
P00925|P06104|0|train
P32589|P40069|0|train
P32628|Q05583|0|train
P23639|Q04673|0|train
P48363|Q01477|0|train
P36008|P43544|0|train
P53254|Q03880|0|train
P22515|P54784|0|train
P53148|P53889|0|train
Q04432|Q12386|0|train
P35182|P41940|0|train
P36104|P39078|0|train
P20095|Q04651|0|train
P38922|Q02774|0|train
P05375|P33201|0|train
P22147|P32608|0|train
P32790|P38249|0|train
P25343|P43603|0|train
P28321|P38067|0|train
P04817|P33416|0|train
P25623|P47018|0|train
Q03690|Q8TGU5|0|train
P36009|P41902|0|train
P25491|P36049|0|train
P80667|Q03630|0|train
P38850|Q03782|0|train
P22209|P36016|0|train
P07260|P46984|0|train
P40356|Q04031|0|train
P53036|P53119|0|train
P19659|P33416|0|train
P53035|P54113|0|train
P38782|Q03880|0|train
Q03254|Q07799|0|train
P38803|P43618|0|train
P38695|P42846|0|train
P02829|P40314|0|train
Q05359|Q06340|0|train
P33314|P53317|0|train
P33416|P47017|0|train
P00927|P47041|0|train
P07273|Q10740|0|train
P25588|P35207|0|train
P17883|P38179|0|train
P32806|Q03361|0|train
P25632|P39078|0|train
P42945|Q04175|0|train
P31374|Q06677|0|train
P39727|P53315|0|train
P0CE68|P10591|0|train
P31539|Q06677|0|train
P38774|P38987|0|train
P36100|Q06107|0|train
P22023|P32589|0|train
P30822|Q12012|0|train
P40498|Q04093|0|train
P12887|P40492|0|train
P37291|P53933|0|train
P38707|Q04921|0|train
P25293|P53919|0|train
P16370|P53552|0|train
P32558|P34909|0|train
P27472|P53286|0|train
Q12114|Q12154|0|train
P06777|P48362|0|train
P36157|P39566|0|train
P14682|P41896|0|train
P06784|P40209|0|train
P38868|P53904|0|train
P43572|Q12329|0|train
P32567|P48565|0|train
P32599|Q05931|0|train
P43618|P47113|0|train
P39076|P43573|0|train
P38716|Q04867|0|train
P27636|P54999|0|train
P21524|Q01649|0|train
P33416|Q12000|0|train
P48525|P48570|0|train
P31539|Q02630|0|train
P38123|Q12271|0|train
P09032|P38302|0|train
P32589|P40368|0|train
P31539|P46944|0|train
P53917|Q12263|0|train
P07703|Q08925|0|train
P40318|Q03764|0|train
P46655|P46988|0|train
P25087|P43603|0|train
P31539|P36057|0|train
P10663|P14682|0|train
P38211|P43555|0|train
Q05636|Q08702|0|train
P21375|P25303|0|train
P38788|Q08967|0|train
P14743|P50095|0|train
P36159|P38074|0|train
P38166|P39101|0|train
P53900|Q08278|0|train
P38109|P38310|0|train
P18961|P32634|0|train
P10591|Q12328|0|train
P03874|P50875|0|train
P40476|Q03782|0|train
O13537|P31539|0|train
P14359|P38234|0|train
P53133|Q12159|0|train
P47135|Q99189|0|train
P39704|P53324|0|train
P30656|Q06411|0|train
P22138|P53919|0|train
P38626|P47079|0|train
O13527|Q9URQ5|0|train
P32657|P57743|0|train
P34219|Q02159|0|train
P53552|Q12457|0|train
P36039|Q04947|0|train
P33339|Q02821|0|train
P39743|P39996|0|train
P08593|Q05931|0|train
P38079|P39940|0|train
P38173|Q06440|0|train
P32580|Q12329|0|train
P10592|P22214|0|train
P38867|P53900|0|train
P33203|P39016|0|train
P35735|P38631|0|train
P32944|Q12511|0|train
P36016|Q12751|0|train
P04786|Q02821|0|train
P25343|P32502|0|train
P38746|Q05789|0|train
P25294|P42945|0|train
P32562|Q04373|0|train
P0CS90|P32832|0|train
P39969|Q05583|0|train
P07278|Q12446|0|train
O13521|Q08278|0|train
P10592|Q08910|0|train
P38236|Q12136|0|train
P35190|Q12496|0|train
P22579|P52893|0|train
P36157|Q08920|0|train
P32589|Q12017|0|train
P0CS90|P53633|0|train
P19807|Q06337|0|train
P15801|Q03497|0|train
P38310|P54999|0|train
P39991|Q05942|0|train
Q02969|Q05930|0|train
Q04279|Q12263|0|train
P09435|P33299|0|train
P12612|P26754|0|train
P40987|Q02159|0|train
P40154|P69771|0|train
P14904|P40566|0|train
P48570|Q06644|0|train
P02829|Q05359|0|train
Q02555|Q04501|0|train
P22136|P34730|0|train
P33775|P47117|0|train
P26637|P48563|0|train
P48570|P53853|0|train
P53552|P53742|0|train
P61830|Q01217|0|train
P40150|P40975|0|train
P25588|Q08923|0|train
P33416|Q12055|0|train
O13565|P13712|0|train
P21304|P40559|0|train
P16521|P32833|0|train
P22515|P32345|0|train
P25042|Q02770|0|train
P32499|P38337|0|train
P38089|P48559|0|train
P50102|Q06440|0|train
P34167|P39939|0|train
P38829|P39108|0|train
P00729|Q02354|0|train
P25367|P38139|0|train
P32589|P48524|0|train
P10592|Q04739|0|train
P0CX31|P35180|0|train
P25294|Q10740|0|train
P53221|P53919|0|train
P33775|Q12341|0|train
P19158|Q06224|0|train
P38732|Q05468|0|train
P53920|Q04372|0|train
P35719|P38348|0|train
P32910|P38129|0|train
P52918|Q07533|0|train
P00924|Q12477|0|train
P29366|P40507|0|train
P10591|P32568|0|train
P0CG63|P36009|0|train
P14772|P41910|0|train
P25357|Q12329|0|train
P40215|Q01454|0|train
P25340|P40150|0|train
P06844|P25294|0|train
O60200|P53049|0|train
P00942|P13186|0|train
P46957|P48510|0|train
P40993|Q06677|0|train
P35182|Q07533|0|train
P53287|Q06078|0|train
P19807|Q03579|0|train
P31539|P37012|0|train
P23561|P32381|0|train
P38328|Q07949|0|train
P10591|Q12069|0|train
P43603|Q06032|0|train
P30952|P47050|0|train
P23202|P38082|0|train
P36027|P42943|0|train
P25619|P32380|0|train
P15019|Q02204|0|train
Q04746|Q06078|0|train
P07285|P53633|0|train
P21264|P40515|0|train
P34111|Q12012|0|train
Q04121|Q12460|0|train
P30605|P38703|0|train
Q04177|Q12329|0|train
P38720|Q05359|0|train
Q8TGU5|Q99210|0|train
P28737|P53388|0|train
P53889|Q03330|0|train
P22336|P25046|0|train
P11484|P36526|0|train
P10592|P40012|0|train
P24384|P42944|0|train
P19097|Q06389|0|train
Q12018|Q12329|0|train
P39111|Q03834|0|train
P53934|Q12500|0|train
P34730|P39542|0|train
P38253|P40210|0|train
P06102|P17898|0|train
P32793|P39081|0|train
P51601|Q05942|0|train
P10592|P38238|0|train
P08518|P25619|0|train
P32862|Q12310|0|train
P04912|P39966|0|train
P32862|P35193|0|train
P40319|P53855|0|train
P07834|P40566|0|train
P32589|P41805|0|train
P47079|P53828|0|train
P25441|Q12509|0|train
P38870|Q03956|0|train
P40547|Q04461|0|train
P06700|Q12335|0|train
P17555|P38829|0|train
P38264|P53201|0|train
P10592|P36095|0|train
P07170|P38788|0|train
P32908|P40956|0|train
Q06630|Q12118|0|train
P38351|Q03306|0|train
P40325|Q02159|0|train
P22696|P53008|0|train
P32479|Q03687|0|train
P07262|P11747|0|train
P53043|Q03860|0|train
P46988|P53128|0|train
Q02776|Q12329|0|train
P25377|Q07799|0|train
P22139|P38319|0|train
P04817|Q12453|0|train
P30822|Q08981|0|train
P09232|P11433|0|train
P15646|Q12350|0|train
P06103|P50089|0|train
P47018|Q12055|0|train
P25586|P53140|0|train
P38987|P40509|0|train
P38264|Q07533|0|train
P47068|Q92331|0|train
P24813|P25303|0|train
P10592|P39971|0|train
P32381|Q12045|0|train
P43603|Q06440|0|train
P25491|P50278|0|train
P38789|P39102|0|train
P40150|Q03195|0|train
P32569|P53388|0|train
P25651|Q05778|0|train
P38195|Q04371|0|train
P08525|P32793|0|train
P10507|P38303|0|train
P53919|P53983|0|train
P32492|P53108|0|train
P38772|Q03496|0|train
P09547|P53309|0|train
P32585|P53900|0|train
P25043|Q12275|0|train
P25491|Q08446|0|train
P00950|P25694|0|train
P12683|P53276|0|train
P16151|P40303|0|train
P23337|Q07844|0|train
P20053|P26448|0|train
P32323|P40323|0|train
P22515|Q04005|0|train
P36125|P52286|0|train
P25491|Q07454|0|train
P39111|P43633|0|train
P20448|Q3E769|0|train
P25358|P39940|0|train
P22515|P36000|0|train
P36016|P38788|0|train
P38753|P43321|0|train
P33416|Q08930|0|train
P25303|Q05543|0|train
P0CY08|P47134|0|train
P15436|P53155|0|train
Q03102|Q04746|0|train
P32807|P53941|0|train
P38170|Q02950|0|train
P11433|Q12493|0|train
P51533|Q05027|0|train
P54860|Q06628|0|train
P38922|P41913|0|train
P38828|Q12427|0|train
P38074|P40460|0|train
P53286|Q00816|0|train
P38788|P39010|0|train
Q00381|Q07732|0|train
P10591|P38287|0|train
P10664|Q03280|0|train
P01120|P38316|0|train
P53146|Q12163|0|train
P06100|Q04934|0|train
P43579|Q12517|0|train
Q03466|Q04458|0|train
Q02776|Q05050|0|train
P02309|P02829|0|train
P38785|P40260|0|train
P35691|Q03375|0|train
P32801|P39929|0|train
P19807|P20676|0|train
P06634|Q06705|0|train
P38315|Q06344|0|train
O94742|Q12495|0|train
Q06389|Q06707|0|train
P36061|Q02794|0|train
P39077|Q05930|0|train
P32634|P40005|0|train
P25294|P51533|0|train
P40150|P41695|0|train
P13365|P21771|0|train
P15790|P32838|0|train
P40460|P53045|0|train
Q06449|Q99189|0|train
P25294|P27515|0|train
P38316|P39101|0|train
P47181|P50089|0|train
P25294|P47134|0|train
P15705|P24813|0|train
P06704|P40469|0|train
P36126|P38190|0|train
P33202|P52553|0|train
P38228|P53278|0|train
P47172|P53975|0|train
P32628|P38041|0|train
P38615|Q07478|0|train
O13559|P20448|0|train
P27895|P40319|0|train
P25044|P40482|0|train
P39079|Q08235|0|train
Q03435|Q12270|0|train
P36009|P38116|0|train
P17442|P57743|0|train
P32908|Q04364|0|train
P15019|P21524|0|train
P42073|Q06675|0|train
P32325|P38626|0|train
P32589|P80667|0|train
P25358|P53900|0|train
P43556|P53114|0|train
P52553|Q03956|0|train
P38851|P40005|0|train
P35193|P38628|0|train
P32790|P33767|0|train
P10592|P17695|0|train
P20435|P23638|0|train
P40482|P47122|0|train
P14682|P39943|0|train
P47118|P47120|0|train
P80667|Q99299|0|train
Q03466|Q12042|0|train
P05749|P48562|0|train
P11484|P53930|0|train
P32639|P36041|0|train
P35192|P53935|0|train
P38826|P47069|0|train
Q05498|Q06707|0|train
P47007|Q08886|0|train
P02829|P39976|0|train
P28777|P39976|0|train
P26448|P38121|0|train
P08518|P19807|0|train
P40358|Q12232|0|train
P07149|P11484|0|train
P38855|P40487|0|train
P14693|P69771|0|train
Q05029|Q08580|0|train
