uniprotID_A|uniprotID_B|isInteraction|trainTest
Q63HR2|Q96MU7|0|train
P42681|Q96BY6|0|train
Q5SR56|Q8TD16|0|train
P23560|Q5SQN1|0|train
P11686|P23760|0|train
O60260|P35268|0|train
Q969S6|Q9H6H4|0|train
O00268|Q9BZ95|0|train
P43628|Q8WV44|0|train
P31946|Q5T686|0|train
Q86T13|Q9UQM7|0|train
Q16531|Q9NS26|0|train
O43464|P25208|0|train
Q6A162|Q9NX70|0|train
Q13064|Q96DR5|0|train
Q8WTW4|Q96JS3|0|train
Q06830|Q6PEX3|0|train
Q5T7P3|Q8WV44|0|train
Q5JRM2|Q9NWH2|0|train
Q08379|Q9UJZ1|0|train
P31749|Q8ND25|0|train
P37268|Q9H0Q3|0|train
Q6N069|Q96KN7|0|train
O94888|Q0VD86|0|train
P12273|P63096|0|train
O00512|Q01850|0|train
P56545|Q8N5I4|0|train
P04792|Q8WZ74|0|train
P60410|Q7Z699|0|train
A8MQ03|Q9P2K3|0|train
Q3LI59|Q969W1|0|train
O14901|Q8WWH4|0|train
P60866|Q8NBI2|0|train
Q14451|Q53EZ4|0|train
O60729|Q9UMX1|0|train
O00165|Q9Y592|0|train
P19404|Q96LC9|0|train
Q8TB36|Q9H5H4|0|train
Q96NG5|Q9P0K7|0|train
P15622|Q9UDX3|0|train
P30536|Q13422|0|train
Q9BYV2|Q9Y265|0|train
P23560|Q9NY72|0|train
P00519|Q8N5L8|0|train
Q6NT76|Q9H079|0|train
Q01064|Q5TZK3|0|train
P59826|Q9UIV1|0|train
P62841|Q06710|0|train
Q7Z4N8|Q86W74|0|train
Q6ICL7|Q6ZMU5|0|train
O14503|Q8WY64|0|train
Q14847|Q99627|0|train
Q96SF7|Q9H0I2|0|train
P61978|Q8TDT2|0|train
O43315|Q14232|0|train
Q00653|Q0VAQ4|0|train
Q5TA81|Q9BUY5|0|train
O14964|Q15436|0|train
Q6BCY4|Q8N6Y0|0|train
Q86VR2|Q9Y6H1|0|train
Q9H1K4|Q9Y3B7|0|train
Q6A163|Q9UJV3|0|train
O95166|P59990|0|train
Q13895|Q2TBE0|0|train
Q15323|Q9BYQ0|0|train
P08034|P27105|0|train
O75369|P36508|0|train
P06396|P63010|0|train
Q5T619|Q8IYD1|0|train
Q53HC0|Q92997|0|train
O60885|Q7L273|0|train
Q13526|Q9H5Z6|0|train
P54257|Q9NQL9|0|train
O15371|Q16656|0|train
P48443|Q3SYF9|0|train
O00463|P16284|0|train
P07438|Q92870|0|train
Q6A162|Q96I34|0|train
P05067|P29033|0|train
Q14D33|Q96KM6|0|train
Q13351|Q96MX0|0|train
Q5T686|Q9UBY5|0|train
P18583|P37235|0|train
P31321|Q9UIA0|0|train
Q5QGT7|Q6EMK4|0|train
P07942|Q8WY98|0|train
A8MZ59|P20719|0|train
O43482|Q9HAV7|0|train
P23763|P54819|0|train
Q7Z7A3|Q9UBB9|0|train
P49908|Q8N9N5|0|train
O75716|Q16520|0|train
O60941|Q8IXJ6|0|train
Q0VD86|Q9H0E2|0|train
O95777|Q9BYB0|0|train
Q8ND90|Q9H172|0|train
Q08379|Q93009|0|train
O43189|Q6UWQ7|0|train
O60220|Q16543|0|train
O60216|O60671|0|train
Q99633|Q9Y3C5|0|train
Q8WV44|Q96M29|0|train
P37840|Q8ND90|0|train
Q13113|Q9NTJ5|0|train
P54253|Q9HCU9|0|train
O95678|Q07108|0|train
O95870|Q7Z5V6|0|train
O43614|Q9BRK4|0|train
P02795|P09234|0|train
O43790|Q9NWT1|0|train
P15173|Q9Y3S2|0|train
B2RUZ4|Q00013|0|train
O60739|Q6PID6|0|train
P61970|Q96CS2|0|train
O94941|Q9HB07|0|train
Q15125|Q9UPG8|0|train
P19801|Q9NVX7|0|train
P63211|Q8IY22|0|train
Q16633|Q8IUC1|0|train
P57771|Q8TB61|0|train
Q8WXH2|Q99750|0|train
P0CG48|Q7Z3I7|0|train
P37235|P37840|0|train
Q8N9I5|Q96HR9|0|train
Q00013|Q99750|0|train
P24863|Q9NY72|0|train
P12931|Q9H5J8|0|train
P35240|Q96IW7|0|train
O95863|Q5BN46|0|train
P27658|Q9Y2D4|0|train
O95983|Q96DC9|0|train
P50402|P62195|0|train
P49366|Q8TBE3|0|train
P0CG21|P31749|0|train
Q96EB6|Q96NT3|0|train
Q8N448|Q9BQA9|0|train
P12814|P41227|0|train
Q0VD86|Q9H5Z6|0|train
P61978|Q6L8H1|0|train
P24863|Q8NBI2|0|train
Q6A162|Q9UHD9|0|train
O76011|Q13569|0|train
P34810|Q9UGI0|0|train
Q16181|Q9BWT7|0|train
Q15125|Q8NFU1|0|train
O95470|Q8WUX9|0|train
Q96LJ7|Q9NYB9|0|train
Q2WGJ6|Q9Y6I9|0|train
Q8TDB4|Q9Y4E8|0|train
P0CB47|Q96I34|0|train
Q15038|Q9Y4X0|0|train
Q99704|Q9H1M4|0|train
Q8TAB5|Q96MV8|0|train
O60260|Q8IVD9|0|train
Q3LI72|Q5QGT7|0|train
Q13643|Q8WW24|0|train
P49639|Q99963|0|train
Q9H1C4|Q9NS37|0|train
Q99750|Q9BXN2|0|train
O43561|Q9NX04|0|train
P27105|Q9Y2J4|0|train
P04198|Q9NZ53|0|train
Q86UB2|Q99418|0|train
Q13895|Q9H4P4|0|train
P60411|Q9NWU2|0|train
O43660|P15622|0|train
Q15323|Q9NQB0|0|train
Q5JVL4|Q99757|0|train
Q6PKX4|Q9UI47|0|train
O15287|Q92845|0|train
P11142|Q9Y6K0|0|train
Q8NBT0|Q92900|0|train
O60760|Q9H190|0|train
P16220|Q92569|0|train
P14373|Q5W5X9|0|train
P60953|Q9UII6|0|train
P19237|Q2TBE0|0|train
Q9NU39|Q9UBL6|0|train
Q03135|Q9NXB9|0|train
P36957|Q96DZ5|0|train
P60520|Q9BRX2|0|train
O75947|Q9BYQ6|0|train
O43172|Q8TC05|0|train
Q5I0X7|Q6UX27|0|train
P54253|Q12983|0|train
P57678|Q5JX71|0|train
Q92830|Q9NWB1|0|train
P50222|Q9UH03|0|train
O95833|Q5T5B0|0|train
O14633|Q7Z3S9|0|train
P17031|Q5T749|0|train
A2A2V5|Q7Z5V6|0|train
P62191|Q9UGL9|0|train
P04637|Q8TCE9|0|train
O60341|Q14749|0|train
Q00013|Q14CN4|0|train
O43543|P29144|0|train
O43189|Q96AN5|0|train
Q9BV81|Q9Y320|0|train
P05067|Q5JX71|0|train
P24863|Q13322|0|train
Q49A26|Q5J8X5|0|train
Q4LDR2|Q9UBB9|0|train
Q14318|Q9NWW5|0|train
P02776|Q13115|0|train
A0A0B4J2F2|P84090|0|train
Q8WZA1|Q9NSB4|0|train
P23511|Q2TAC2|0|train
Q3LI70|Q6ZWK4|0|train
P16333|Q6A163|0|train
Q9H4I2|Q9H6L4|0|train
P36406|Q9UJ14|0|train
Q13227|Q96CM8|0|train
O60941|Q9H8W4|0|train
P08758|Q9BVI4|0|train
Q2M2E3|Q9UHX1|0|train
Q9UHB4|Q9UL42|0|train
Q14847|Q9NSD4|0|train
P78356|Q08379|0|train
Q3LI66|Q3ZAQ7|0|train
Q8N944|Q96C12|0|train
Q5S007|Q8NEC5|0|train
P08727|Q92824|0|train
P61978|Q96AP0|0|train
P37235|P58304|0|train
P14136|Q15019|0|train
P42229|Q8WW24|0|train
P07947|Q9H8Y8|0|train
P28358|Q9Y230|0|train
P42857|Q8TD31|0|train
O75427|Q05193|0|train
O60548|P23297|0|train
P78337|Q9NSD4|0|train
Q15323|Q5PSV4|0|train
O43623|Q5QGT7|0|train
O00499|Q9UHX1|0|train
O00213|Q8N357|0|train
Q96GN5|Q9Y4E8|0|train
P01023|P27797|0|train
Q5JR59|Q8N6L0|0|train
P55081|Q5QGT7|0|train
Q5QGT7|Q969X1|0|train
O00471|O43464|0|train
Q05516|Q9NRY7|0|train
Q8N511|Q96K58|0|train
P09601|P50579|0|train
P25800|P31321|0|train
Q8IY22|Q9NWB1|0|train
Q16617|Q5TGU0|0|train
Q6ZNG0|Q9UNE0|0|train
P14678|Q86VF2|0|train
Q63HN8|Q8TBP5|0|train
P61457|Q96SZ5|0|train
P09601|P84022|0|train
Q13190|Q86XR8|0|train
O00233|Q9H0H5|0|train
Q7Z5V6|Q96HA8|0|train
Q15848|Q96MH2|0|train
P07237|Q96QR8|0|train
O43502|Q6NUQ1|0|train
O75928|Q15645|0|train
P15260|Q13362|0|train
P16284|P32242|0|train
P04233|Q96HA8|0|train
Q8IZ20|Q8N5F7|0|train
O95257|P14373|0|train
O96020|P13501|0|train
P11912|P41218|0|train
A8MQ03|Q9UI14|0|train
O14933|P49459|0|train
Q9H8H3|Q9UHI7|0|train
Q15560|Q8IVJ1|0|train
O95801|Q68G74|0|train
P15692|Q3SY00|0|train
Q5T7P2|Q969F0|0|train
P01375|P78317|0|train
Q7Z699|Q8N6Y0|0|train
P30536|Q99932|0|train
P07437|P30519|0|train
Q8IYB5|Q9C0A6|0|train
Q8IUI8|Q8WW34|0|train
P13473|P62318|0|train
P05067|Q9NTW7|0|train
O95678|Q16637|0|train
Q12933|Q96K80|0|train
P20591|Q6ZVD7|0|train
P0CW24|Q96FW1|0|train
P06307|Q9H2K0|0|train
P49639|Q06547|0|train
O15273|O60260|0|train
P11912|P46934|0|train
P25815|Q14088|0|train
P10606|P46109|0|train
O43309|Q92624|0|train
P63104|Q9BVI4|0|train
P04439|Q08334|0|train
P08648|P42345|0|train
Q96HR9|Q9UHD9|0|train
Q03181|Q99081|0|train
Q15008|Q8NC24|0|train
A6NEM1|O14524|0|train
Q8N7B9|Q9Y3C0|0|train
O76024|P10599|0|train
Q86WV6|Q9NZC7|0|train
Q14192|Q8NBI2|0|train
P02649|Q8N9E0|0|train
P63104|Q9BV47|0|train
Q9BQA1|Q9UGL9|0|train
Q5RL73|Q5TA82|0|train
Q2T9L4|Q8TAE8|0|train
P0CG20|Q16763|0|train
A6H8Z2|P18848|0|train
O00299|Q9Y4X0|0|train
O14933|P09914|0|train
Q5JVL4|Q8NBQ5|0|train
A8MQ03|P15976|0|train
P29353|P52747|0|train
P60411|Q86X02|0|train
O43741|P22681|0|train
Q9UNE7|Q9Y3C5|0|train
Q8WTS6|Q9BWH2|0|train
Q9BYR8|Q9BYU1|0|train
A8MQ03|P35240|0|train
O43924|Q96KN7|0|train
O43639|Q03989|0|train
O43303|Q9UHP7|0|train
O15496|P10275|0|train
Q13829|Q96M91|0|train
O95460|P06307|0|train
Q8IXI1|Q9P2K3|0|train
O60885|O75638|0|train
P26371|Q5JST6|0|train
P54274|Q96EG3|0|train
Q8ND82|Q96CV9|0|train
Q9UBR4|Q9UK80|0|train
O95236|Q99961|0|train
P40337|Q8IWZ5|0|train
Q9BY12|Q9H8Y8|0|train
O00167|Q9Y5K6|0|train
Q12815|Q96IK5|0|train
O75553|P57771|0|train
A6NEM1|Q99697|0|train
P51843|Q53G59|0|train
P04637|Q9H165|0|train
O00585|Q6IC98|0|train
Q13643|Q9BYV2|0|train
Q4V328|Q8TBE0|0|train
Q15915|Q96PQ6|0|train
O00258|P62937|0|train
Q15276|Q8IUC1|0|train
Q8IV36|Q96K80|0|train
O75190|Q9Y320|0|train
O14964|P43360|0|train
Q96I82|Q9BRK4|0|train
P26371|Q9NQQ7|0|train
Q5TA82|Q8NA61|0|train
O94874|P46934|0|train
P86479|Q5T011|0|train
Q13835|Q9UKG4|0|train
Q9H477|Q9P0B6|0|train
Q6RW13|Q8N5A5|0|train
Q8N2X6|Q96PV4|0|train
O43809|P60410|0|train
Q6P1J6|Q96A72|0|train
Q02086|Q96HE8|0|train
O43707|Q16656|0|train
Q8TAF8|Q969G3|0|train
P36406|Q13651|0|train
P26196|Q06547|0|train
P05161|Q15038|0|train
P10636|Q08AM6|0|train
O95393|Q9NY72|0|train
Q8N386|Q9HBI0|0|train
Q96HE8|Q9H7U1|0|train
P78368|Q8N0V3|0|train
Q6BCY4|Q9H4P4|0|train
P20226|Q9UER7|0|train
O60260|O75355|0|train
Q69YQ0|Q96K19|0|train
P04637|P49768|0|train
P48165|Q96K80|0|train
P07225|P16885|0|train
O96017|Q7Z6J9|0|train
Q7Z412|Q9UKA1|0|train
P20823|Q9NQQ7|0|train
Q13520|Q15056|0|train
Q86UE8|Q9BYJ9|0|train
O75385|Q14204|0|train
P26371|Q92900|0|train
Q2TAC2|Q9BV20|0|train
Q5T749|Q63ZY3|0|train
P49639|Q9P291|0|train
O15393|P06239|0|train
O00327|Q9NX04|0|train
Q12891|Q86Y07|0|train
Q8IUI8|Q96HB5|0|train
Q04864|Q9P2A4|0|train
Q8N6Y0|Q9UJV3|0|train
Q6QNY1|Q7Z4F1|0|train
Q6PEX3|Q8N443|0|train
P43320|Q9Y297|0|train
P50876|Q15047|0|train
P05412|P11309|0|train
A8MQ03|Q9BXS5|0|train
P10071|Q06587|0|train
P49910|Q92886|0|train
O15499|Q9HAT8|0|train
Q5XKR4|Q9UHR4|0|train
P17152|Q02930|0|train
O43251|Q0VD86|0|train
P13236|Q9NZI2|0|train
P01375|Q9UKJ5|0|train
O75323|Q9BWG6|0|train
P60410|Q8N5M9|0|train
Q15208|Q7Z3K3|0|train
Q11203|Q9NZV7|0|train
Q0P5N6|Q8TAB5|0|train
O75190|P48230|0|train
Q8WZA1|Q9H2F3|0|train
P50222|Q6PI48|0|train
P08034|P63104|0|train
Q9ULD5|Q9ULV1|0|train
Q13404|Q9NRQ2|0|train
O15553|Q12933|0|train
O00291|Q9NXR5|0|train
O43521|P26371|0|train
Q99932|Q9Y282|0|train
Q13064|Q96CV9|0|train
Q15645|Q99496|0|train
P60033|Q96EW2|0|train
O14672|P14373|0|train
Q96AA3|Q9Y6Q9|0|train
P28329|Q6ZMI0|0|train
P13693|Q8N6K0|0|train
O75558|Q13520|0|train
P07307|P25800|0|train
Q7Z4N8|Q9HAT8|0|train
Q12972|Q9BYV2|0|train
P60370|Q8N5M9|0|train
P0DPK4|Q04206|0|train
P56748|P62937|0|train
P11912|Q8NFF5|0|train
Q86YD7|Q96JW4|0|train
P26371|Q9NX47|0|train
Q15654|Q86XR8|0|train
Q6ZSJ9|Q9UBU8|0|train
P32242|P46940|0|train
P54253|Q86Y07|0|train
P00533|Q8IVS8|0|train
O15499|Q96QF0|0|train
P11216|Q8N0V3|0|train
O15169|P52655|0|train
P13637|P52735|0|train
P52597|Q5T7P2|0|train
A6NK89|Q96S94|0|train
Q7Z5P4|Q8TD10|0|train
P0DPK4|Q5T3I0|0|train
P50221|Q8N3I7|0|train
P24390|Q3KNV8|0|train
P26371|Q9Y282|0|train
P17861|P50221|0|train
O00560|Q13895|0|train
Q7Z5V6|Q99459|0|train
O75140|P57086|0|train
Q13520|Q6DKI1|0|train
Q9BRK4|Q9UBB9|0|train
P20338|Q9H2F3|0|train
Q5QGT7|Q6RW13|0|train
Q13449|Q8N6R1|0|train
O75084|P15941|0|train
P21145|Q9HBE1|0|train
O14735|Q9Y5Q9|0|train
Q8IUQ4|Q969F0|0|train
Q15323|Q8WW24|0|train
P23141|Q13520|0|train
O95070|Q14687|0|train
Q13077|Q9H400|0|train
Q13113|Q15915|0|train
Q8TES7|Q9C0F3|0|train
Q5VTQ0|Q96EZ8|0|train
Q969T9|Q96CN9|0|train
Q8N2W9|Q96ES6|0|train
Q8N0V3|Q9NVL1|0|train
Q7Z699|Q96F15|0|train
Q8N5A5|Q9NQX0|0|train
P05067|Q9NPJ8|0|train
P55036|Q9Y2D8|0|train
P56545|Q7Z4G4|0|train
O95363|P49639|0|train
P11686|Q9BXY8|0|train
Q14185|Q96PV0|0|train
P08579|Q14973|0|train
Q9HCJ2|Q9NWX6|0|train
P57086|Q6IPU0|0|train
Q8NHS1|Q96DZ9|0|train
O75964|Q9Y2M2|0|train
O76024|Q9NQZ8|0|train
Q8WV44|Q9NVC3|0|train
O43639|Q5XKE5|0|train
Q8IWZ5|Q8N0Y2|0|train
P38936|P60891|0|train
Q7Z2K6|Q9UI14|0|train
O43189|Q9BQE5|0|train
Q8TDT2|Q9GZM7|0|train
Q8HWS3|Q9Y3C0|0|train
A7MD48|P27986|0|train
P25788|Q96GF1|0|train
A0A140G945|P06213|0|train
Q96DI7|Q9H0V9|0|train
P0DPK4|Q9UHD9|0|train
P40199|Q6UX98|0|train
P29373|Q7Z5P4|0|train
P46940|Q15047|0|train
O15155|P01920|0|train
Q9C035|Q9HD20|0|train
O15315|Q9NR12|0|train
O15117|Q9NVK5|0|train
Q9GZR5|Q9NVC3|0|train
P52292|P61266|0|train
P04629|Q969G3|0|train
O96015|Q04118|0|train
Q8WXH2|Q9H0R3|0|train
Q8N4V1|Q9UGU5|0|train
Q9BYQ6|Q9H788|0|train
Q15797|Q9BSE2|0|train
P09913|Q12933|0|train
Q9H0A9|Q9Y5Y5|0|train
O14493|Q15560|0|train
Q5SQN1|Q9UL40|0|train
P00742|P40424|0|train
P50570|Q7Z6M3|0|train
P36402|P54849|0|train
O00303|Q9P2K3|0|train
O75604|Q8WXK1|0|train
O95872|Q15742|0|train
Q8N3L3|Q8TBB1|0|train
Q5JUK2|Q9H1K1|0|train
Q15311|Q9UGL9|0|train
P25800|Q7Z5V6|0|train
Q6A162|Q9BQD7|0|train
Q8TD10|Q9UI47|0|train
Q14847|Q9UBE0|0|train
P49368|Q96I27|0|train
Q9BYV2|Q9NV12|0|train
P19447|Q9UHD4|0|train
Q13515|Q9Y294|0|train
Q15842|Q63ZY3|0|train
Q15911|Q96N21|0|train
Q5SR56|Q9UM73|0|train
P06396|Q86VQ0|0|train
O43761|Q9Y570|0|train
Q8TAB5|Q9NWQ8|0|train
P26371|Q9Y320|0|train
O75716|Q6P1L5|0|train
Q7Z417|Q9BRB3|0|train
P27449|Q6PI77|0|train
Q7Z2W4|Q9H8Y8|0|train
Q7RTU4|Q9HCI7|0|train
O43889|Q9NZC7|0|train
Q8N8B7|Q9H8Y8|0|train
O14645|P37840|0|train
Q6L8H2|Q96FW1|0|train
O95503|P09016|0|train
Q15025|Q6N075|0|train
Q9BYQ4|Q9NPD8|0|train
O43167|P31269|0|train
P16284|Q02930|0|train
Q15582|Q9H5Z6|0|train
A8MQ03|Q8N5M9|0|train
P0CG48|Q9UL19|0|train
Q6ICB4|Q9NQC8|0|train
Q92997|Q9UBB9|0|train
Q8HWS3|Q9NS25|0|train
A5D8V6|Q9P2K6|0|train
P60409|Q12933|0|train
Q96DZ9|Q9NS64|0|train
Q86Z20|Q96IK0|0|train
P13501|P53999|0|train
P22692|Q96D96|0|train
P21266|Q9NRG1|0|train
O14925|Q99640|0|train
P55081|Q9UI14|0|train
Q9BUN8|Q9HC98|0|train
P11836|Q8TAF8|0|train
P49810|Q06609|0|train
O14910|P17568|0|train
Q7Z3Y9|Q9BUA3|0|train
O76024|Q7Z2X4|0|train
Q9NPL8|Q9NVV5|0|train
Q6DKI2|Q9BXY8|0|train
O75525|Q99081|0|train
O75822|P50458|0|train
P63172|Q9Y6Q6|0|train
A5D8V6|Q8IUC1|0|train
O60711|Q86VY4|0|train
P49639|Q9Y2D8|0|train
O14901|P26678|0|train
P26045|Q8N4P2|0|train
O75815|Q9P2K5|0|train
A8MW99|Q9NUH8|0|train
Q96PN8|Q9ULV0|0|train
P32856|Q9Y6H1|0|train
O95967|Q7Z3K3|0|train
Q96E17|Q9UPQ4|0|train
Q86VF2|Q96IZ5|0|train
Q14749|Q5T7P3|0|train
Q13158|Q15323|0|train
Q12933|Q7Z3B4|0|train
P02671|Q7L591|0|train
O00463|Q9Y3M2|0|train
P62993|Q8WU58|0|train
P55060|Q68D86|0|train
P04271|Q9UJV3|0|train
P08621|Q9Y287|0|train
P22681|Q09666|0|train
P17020|P59991|0|train
O43609|P43146|0|train
Q13643|Q9HAT0|0|train
P01374|Q9BYQ0|0|train
O75360|Q7Z699|0|train
Q9NWS0|Q9UGP5|0|train
Q53HV7|Q9Y6G1|0|train
O14503|Q9BWT7|0|train
Q9NWX5|Q9Y282|0|train
O00571|Q7Z7N9|0|train
Q3LHN2|Q5T4F4|0|train
P80188|Q8TCD6|0|train
P56524|Q53GL0|0|train
O95872|P04899|0|train
Q3B820|Q9Y4Z0|0|train
O75935|Q7Z699|0|train
Q6BCY4|Q8TDS5|0|train
O75841|Q9Y3S2|0|train
Q5TA78|Q9Y605|0|train
Q8N4B1|Q9UNE7|0|train
Q9NUL5|Q9NYB9|0|train
Q15427|Q8NI37|0|train
O95630|Q8N386|0|train
Q8TD31|Q9BYR5|0|train
P22352|Q92997|0|train
Q02930|Q8WVV5|0|train
Q12982|Q9ULP0|0|train
Q6A162|Q9BW66|0|train
P50458|Q5VWN6|0|train
P62140|Q8NEA6|0|train
P31321|Q01546|0|train
Q15287|Q96LI5|0|train
O95183|Q9Y284|0|train
P49918|P62136|0|train
P78563|Q8ND90|0|train
Q8N5M1|Q9H2L5|0|train
O94888|Q96K80|0|train
Q5XG85|Q9Y223|0|train
O95968|Q9H2X0|0|train
P60410|Q9UMX0|0|train
A0PK00|Q8NHQ1|0|train
P19525|Q9Y3S2|0|train
P54849|Q969S0|0|train
Q8NI35|Q96ST3|0|train
O15060|Q8N743|0|train
Q5JX71|Q9BWT7|0|train
O43251|Q99757|0|train
O14744|Q86W74|0|train
Q3SYF9|Q9NYY8|0|train
P80188|Q8N302|0|train
O14880|Q04864|0|train
Q6NUJ2|Q9BU76|0|train
P56945|Q9UKJ5|0|train
Q96EG3|Q9BRK4|0|train
Q8N6Y0|Q9Y5V3|0|train
Q14696|Q15545|0|train
P15336|Q86XM0|0|train
P01112|Q8WTX7|0|train
Q13214|Q9BTE3|0|train
P55036|Q99750|0|train
A1A580|P15884|0|train
P60228|Q99558|0|train
P37840|Q8IUB9|0|train
O15297|Q30201|0|train
Q14005|Q96GF1|0|train
Q9H8Y8|Q9Y4B4|0|train
P43628|Q9H4Y5|0|train
Q86UW9|Q9HBV2|0|train
O15269|Q13422|0|train
P15151|Q96HB5|0|train
P41208|P59910|0|train
Q8TAF8|Q9BW27|0|train
O00180|Q9UJX0|0|train
O75190|P78540|0|train
P47897|Q96GN5|0|train
P63000|Q6L8H2|0|train
P28070|Q9NX52|0|train
O60566|Q08426|0|train
O60341|Q9UC07|0|train
Q16769|Q9Y371|0|train
Q53G59|Q7Z3I7|0|train
O75865|Q99519|0|train
P24385|Q9H8W4|0|train
P15976|Q96D71|0|train
O76024|Q9NZV7|0|train
Q8TB03|Q9BYR6|0|train
Q86UW9|Q8N3Z6|0|train
Q9NRD5|Q9UKT8|0|train
P46940|P51114|0|train
Q14318|Q96L73|0|train
Q969H0|Q9NQC8|0|train
P19237|P49321|0|train
Q5SR56|Q96EF9|0|train
P27694|Q9NSU2|0|train
Q7RTS7|Q8N7C3|0|train
O15160|O95273|0|train
O15499|Q5BKX5|0|train
Q9H8W4|Q9UGL9|0|train
P01112|P78337|0|train
O43790|Q96JF0|0|train
P11171|Q86UW9|0|train
P63172|Q9BXJ8|0|train
O43829|P27658|0|train
P11912|Q96FT7|0|train
P43628|Q63HR2|0|train
P11441|Q9H0R4|0|train
Q9NV56|Q9UID6|0|train
O75874|Q7Z3Z0|0|train
Q9H0I2|Q9H972|0|train
P31321|Q8NHW4|0|train
P17813|Q05D60|0|train
P38936|Q86UU5|0|train
P62136|Q8N9N5|0|train
Q12888|Q6ZSS7|0|train
Q96HH6|Q9H257|0|train
Q8WVK7|Q99932|0|train
P05412|Q70EL1|0|train
O95365|Q13561|0|train
O15287|P07900|0|train
O94972|Q5TA81|0|train
P32243|P50542|0|train
P78382|Q9NUH8|0|train
Q8TDT2|Q9H019|0|train
O60333|Q9ULV5|0|train
Q00535|Q9NSU2|0|train
O60333|P30153|0|train
Q13541|Q2WGJ6|0|train
P14373|Q6ISS4|0|train
O95363|P42857|0|train
Q12837|Q86X45|0|train
O15535|Q719H9|0|train
Q8IWZ5|Q9UGC6|0|train
B0YJ81|P08727|0|train
P60953|Q3B820|0|train
A6H8Z2|Q8IUC2|0|train
O76003|Q5XKE5|0|train
P31749|Q8N9N5|0|train
O15381|Q9NP94|0|train
P29728|Q3SYF9|0|train
Q8TBB1|Q9UI95|0|train
P10644|Q86VW0|0|train
P54760|Q8N5C8|0|train
Q96PU4|Q9HCG8|0|train
P62140|Q68J44|0|train
P57077|P62805|0|train
Q9NYG5|Q9UMS0|0|train
P54252|Q9Y6X1|0|train
Q16637|Q9BUH8|0|train
O95994|Q8N8N0|0|train
O15169|Q86SJ2|0|train
P0CG20|Q00059|0|train
Q8IYX1|Q8N6L0|0|train
O95721|P01375|0|train
P63208|Q9NRI5|0|train
P48165|P62857|0|train
P07197|Q8WV44|0|train
P11226|Q70EL1|0|train
P0DI81|Q5VWX1|0|train
Q9NSB4|Q9UKD1|0|train
O60729|P28329|0|train
Q8WWY3|Q9UKG4|0|train
A8MZ59|P60328|0|train
O75603|Q14108|0|train
P60410|Q6P597|0|train
Q8IYR0|Q96BA8|0|train
P17252|Q9H4L5|0|train
Q04864|Q9HD20|0|train
P12955|Q63ZY3|0|train
P19237|P48775|0|train
Q6PJ61|Q96G42|0|train
Q96HR9|Q9BZC1|0|train
Q9GZX9|Q9NQ50|0|train
Q16082|Q9BYQ0|0|train
Q00526|Q6E0U4|0|train
A8MZ59|P06396|0|train
O00767|Q9NQZ6|0|train
O00755|Q6PEW1|0|train
P20827|P49901|0|train
O95429|P53539|0|train
P59942|Q5VIR6|0|train
O14503|Q63ZY3|0|train
O43315|P54652|0|train
Q07627|Q96K58|0|train
O60664|P12532|0|train
O00167|P51668|0|train
Q96GQ5|Q9BYE3|0|train
P31274|Q9NY72|0|train
P09466|Q96B02|0|train
Q8N386|Q9H0R3|0|train
O15160|Q9UHP3|0|train
P19474|P54257|0|train
O00560|P01130|0|train
O75553|Q9Y5Q3|0|train
Q13021|Q8NHQ1|0|train
P25025|Q9H898|0|train
P02787|P61601|0|train
Q8TCY5|Q9ULW3|0|train
P41271|Q08426|0|train
P62877|Q53EZ4|0|train
O60504|Q8NF50|0|train
O95631|Q9Y6A5|0|train
A6NLX3|Q9GZY8|0|train
Q9BYR7|Q9NZD8|0|train
Q07157|Q9NX04|0|train
Q3KNW5|Q9BV99|0|train
P26367|Q674X7|0|train
Q13277|Q9Y5P4|0|train
O76064|P16118|0|train
P63027|Q5W111|0|train
P57678|Q96GS4|0|train
Q92764|Q9H257|0|train
Q02086|Q9NQZ2|0|train
Q6UXG8|Q96PN8|0|train
A5D8V6|Q9Y247|0|train
Q9BVX2|Q9GZY8|0|train
O00560|Q8TD31|0|train
P29034|Q08379|0|train
O95393|Q8IYR0|0|train
Q15435|Q8N7C3|0|train
Q5JRM2|Q9NSC5|0|train
P04637|Q9BUY5|0|train
Q14129|Q8N6L0|0|train
Q13309|Q6L8G4|0|train
Q8N443|Q92688|0|train
P60411|Q9Y2D8|0|train
P01031|P01137|0|train
Q8TAF8|Q9UK61|0|train
P03372|Q9H0F6|0|train
O75478|Q13596|0|train
Q96BZ8|Q9P0T4|0|train
Q5JT25|Q8NA54|0|train
P07437|Q68D86|0|train
Q9Y5V3|Q9Y5Y5|0|train
A5D8V6|Q6PI77|0|train
P29034|P29972|0|train
Q16543|Q8IYI0|0|train
Q8IUB9|Q96N21|0|train
Q06787|Q9H0R3|0|train
Q04864|Q9BYU1|0|train
P50995|Q96HC4|0|train
P54852|Q8N720|0|train
P55198|Q16512|0|train
P78317|Q15020|0|train
P31321|Q14318|0|train
B3EWG5|Q9BYR5|0|train
Q96NT3|Q9BVN2|0|train
P55083|Q9H3R5|0|train
P18848|Q7Z3S9|0|train
Q9H0V9|Q9UL45|0|train
O95477|Q9GZQ8|0|train
O00560|P41181|0|train
P01031|P15884|0|train
Q96NC0|Q9NP61|0|train
O14964|Q96Q45|0|train
P28749|Q5HYW2|0|train
